Feature_ID,Coef
cg10729426,2.021938174
cg10751726,1.462312968
cg10778288,0.885186502
cg10865119,-0.976175432
cg10876928,0.136295924
cg10881225,0.278231343
cg10947146,3.332250301
cg10979567,-0.642727216
cg11067179,0.48226653
cg11071401,2.538528086
cg11108890,-0.073597959
cg11163901,-2.874210541
cg11170179,-0.02632606
cg11189837,-1.04928026
cg11220950,0.62395834
cg11274314,0.647648912
cg11277126,-2.440262031
cg11293764,-0.701841947
cg11331769,0.340380427
cg11424376,0.118588622
cg11436113,-1.71560943
cg11476211,-0.829968549
cg11483915,-1.801386545
cg11538128,-1.403967934
cg11649376,-3.397270559
cg11667020,0.077442729
cg11693019,4.517266452
cg11693709,-0.747409278
cg11766468,0.235272089
cg11789321,0.369984599
cg11801011,-0.177473109
cg11807280,-1.149354468
cg11830800,-0.606440514
cg11932564,-5.918638266
cg11944101,0.109617545
cg11946769,7.278612656
cg11947985,-2.854937126
cg11983867,0.628245294
cg12024906,0.801462626
cg12054453,-0.910469634
cg12065799,-0.292850961
cg12079303,-4.011434666
cg12140144,2.474569374
cg12167564,1.292688066
cg12171761,0.169365618
cg12197142,-5.532866084
cg12227172,0.931308068
cg12261786,-0.683278741
cg12353516,-0.464404186
cg12446246,-2.253952081
cg12564962,1.065177834
cg12623930,-2.273867164
cg12649038,0.0055314
cg12671744,-0.447922459
cg12727018,3.99811007
cg12757011,4.072556184
cg12893697,0.021814431
cg12899747,-0.395535083
cg12998614,-1.107146208
cg13001142,-3.14073883
cg13026773,-1.040360929
cg13029847,5.012358722
cg13039251,-0.812269873
cg13065169,-0.523892078
cg13112154,0.090459676
cg13221458,-0.000347416
cg13269407,-0.694626879
cg13327545,0.486936313
cg13424229,0.65769821
cg13553455,0.144037824
cg13612317,-1.394323629
cg13663218,-0.346354708
cg13673514,0.210393919
cg13734401,-0.158680694
cg13745692,-0.498505051
cg13786801,-0.897653845
cg13806070,3.951477295
cg13836627,6.90592696
cg13899108,0.025128579
cg13917614,-1.496287604
cg14069287,-0.084091295
cg14074174,-0.964342058
cg14144305,3.315025323
cg14175438,-1.917534445
cg14305711,-0.309321525
cg14310890,-0.659328289
cg14333454,0.715441285
cg14550066,-1.139149176
cg14570389,0.08364012
cg14614094,0.588115342
cg14614643,-0.198183006
cg14659547,0.288032341
cg14674720,0.45080578
cg14711869,0.158086683
cg14732136,10.17865865
cg14837598,-1.681227722
cg14902389,-0.435951487
cg14918082,0.533105845
cg15001747,1.373462148
cg15013019,-2.223394608
cg15058210,-3.045896459
cg15149655,0.113979235
cg15153141,1.208682093
cg15210999,0.002402104
cg15240064,8.925189984
cg15243034,0.263493311
cg15470658,-0.094933868
cg15540054,-1.853146383
cg15554401,2.41496029
cg15583492,-0.267535193
cg15736994,-1.118164368
cg15777014,-0.350533702
cg15845821,-1.163875225
cg15895121,1.046615129
cg15904523,5.565840173
cg15952725,-4.083102749
cg15955341,2.251559687
cg15957394,1.117465736
cg15982308,2.675874222
cg16054275,-3.505592072
cg16112129,-0.302335767
cg16290275,-1.912437299
cg16303562,-0.614285806
cg16419235,0.490228456
cg16479633,0.859925486
cg16665444,2.71612348
cg16717122,0.064790718
cg16785344,-0.347882626
cg16867657,15.44316042
cg16932827,-2.007670064
cg16969368,0.348271344
cg16983588,-0.329187278
cg17062829,1.307498675
cg17071639,-0.189930148
cg17105005,0.814881951
cg17110586,3.013466826
cg17170504,0.853239445
cg17183905,-5.686196649
cg17272549,0.840757498
cg17321954,2.025386083
cg17326555,0.109567372
cg17329670,-4.624991824
cg17372101,-2.006144424
cg17489312,2.006046851
cg17694877,0.32236651
cg17720233,-0.742548166
cg17762554,-0.896685692
cg17804348,0.132606929
cg17830754,1.415478217
cg17832674,-2.163954718
cg17889586,1.431888688
cg18025409,1.092676333
cg18026631,0.394442473
cg18034299,-1.68818088
cg18092028,-0.921498417
cg18107827,-0.089766174
cg18148156,0.852871825
cg18184053,0.722019347
cg18267374,4.417477097
cg18306747,-1.270627445
cg18314424,-2.151068286
cg18328933,-1.494992569
cg18335931,-1.369437351
cg18344063,-1.222611203
cg18346531,-0.004468686
cg18437209,2.061284694
cg18539122,2.039457369
cg18633600,1.465467713
cg18667659,0.52388791
cg18693704,-7.530214793
cg18719170,-0.116125784
cg18833140,1.279445656
cg18933331,-1.941699159
cg19056004,-3.909362623
cg19077806,0.784186104
cg19094438,0.207452281
cg19182046,1.454711497
cg19283196,4.077310522
cg19283806,-3.23254655
cg19356905,3.438747722
cg19381766,-0.144397458
cg19381811,-0.402033092
cg19451698,2.956824509
cg19456540,-1.868782322
cg19510698,0.290548922
cg19518666,-0.799795717
cg19529621,1.608917527
cg19663246,-0.337422395
cg19711579,5.498842009
cg19722847,-5.064939373
cg19753867,-2.480804888
cg19909787,-0.884484726
cg19935065,1.134692473
cg19965810,-1.820183007
cg20012366,6.959211578
cg20029347,-0.114081507
cg20052760,-0.17237879
cg20082357,-1.69149932
cg20102280,-0.405539547
cg20110742,-1.03229325
cg20188282,-1.169837198
cg20234855,0.687665945
cg20249919,-1.530708178
cg20259534,-7.429083325
cg20300246,1.99914095
cg20346726,1.054523487
cg20371891,-1.625890622
cg20387706,0.961612227
cg20392764,1.353550265
cg20591136,2.303286687
cg20665157,0.257656789
cg20686207,0.537262342
cg20697204,-0.356329101
cg20798152,-0.093799158
cg20822990,-5.880315323
cg20919799,-0.584359203
cg21012874,0.101709406
cg21112391,0.252149944
cg21126707,0.060154548
cg21184711,2.175777945
cg21284636,0.238689232
cg21350115,0.473195036
cg21355508,1.132464555
cg21450529,-0.044016261
cg21500300,0.22540896
cg21596317,9.582214835
cg21657577,0.487335718
cg21692159,-0.621989681
cg21801378,0.702087163
cg21874213,-0.687334739
cg21912203,2.745969005
cg22080436,-0.184437388
cg22213242,4.332251163
cg22368262,-0.89918466
cg22407458,0.76947834
cg22454769,3.302375166
cg22580512,-0.700046234
cg22682811,0.574412591
cg22736354,9.383852241
cg22796458,-3.841881167
cg22809047,1.902920841
cg22827210,0.076423845
cg22843803,2.134299156
cg22861316,3.524286498
cg22900415,2.605207925
cg22947000,-0.678011446
cg22986597,-3.307832516
cg23012579,-3.301911451
cg23078123,-2.52277069
cg23091758,3.859999288
cg23093580,-0.733709693
cg23124451,-3.603817621
cg23303074,-0.260646305
cg23395688,-0.912428305
cg23441167,-2.076701642
cg23455897,-0.217650991
cg23461714,-3.156061446
cg23488804,1.042917872
cg23500537,3.248670513
cg23531640,-3.040705835
cg23538901,0.029020911
cg23582408,-1.99854239
cg23744638,-0.217245772
cg23917057,3.981340676
cg23922454,-1.112223597
cg23935746,-0.664105376
cg23964386,0.108758039
cg23995914,1.336624997
cg23998119,0.160030729
cg24010336,0.193844161
cg24081819,-1.726610569
cg24127874,0.591880273
cg24165121,0.49334624
cg24170090,-2.262852186
cg24215727,0.710327253
cg24350475,-0.204615829
cg24352688,1.023387796
cg24428042,-1.635365869
cg24430034,-2.688348507
cg24430580,0.946661484
cg24481841,-0.260565339
cg24497732,3.049010151
cg24621354,0.740005552
cg24646414,-0.129273228
cg24698655,2.063943498
cg24853724,3.507218784
cg24871743,3.634393325
cg24890964,0.719588437
cg24891133,1.453274582
cg25020550,0.100234663
cg25078444,1.538198827
cg25148589,0.887049386
cg25235205,2.983218786
cg25305703,0.696157779
cg25320169,0.06294869
cg25340403,1.069243409
cg25363445,0.932622743
cg25371036,-1.706584134
cg25410279,0.049605252
cg25410668,3.49600972
cg25428494,-0.821376162
cg25450266,-1.091717793
cg25484373,-3.654491036
cg25533247,-0.732139567
cg25598890,0.216143236
cg25645748,-0.431887101
cg25668626,0.745526004
cg25758314,0.333070011
cg25771195,2.049453447
cg25953130,0.360463322
cg25955180,0.276415332
cg25979644,2.907769848
cg26166595,-0.806772524
cg26229990,-0.538406393
cg26252167,-0.079757159
cg26290632,0.960704567
cg26293546,2.286791428
cg26332061,4.693094971
cg26359730,0.46559915
cg26466094,-1.622876676
cg26483332,-0.444657253
cg26597727,-4.337895211
cg26632776,-2.388820076
cg26685941,-1.34211487
cg26881761,-0.12719876
cg26918305,1.141785607
cg26921969,3.94308706
cg27067781,1.803362557
cg27087809,0.172206349
cg27167439,-1.225002501
cg27367526,-1.636465385
cg27401724,-3.058947544
cg27491887,0.489840292
cg27494383,0.993486758
cg27619353,-5.290754966
